OBJECTID,Date,Fatalities,Confidence,Inventory,LS_ID,Info_source,InventoryURL,Notes,Latitude,Longitude,US Level I ecoregion
1866,11/28/2007,,5,OR Slido,LS_524,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF no ditch enter rd;Lanes Affected:2;,  Hwy Name:John Day-Burns; Hwy Number:048;Mile Post:12.84;Frequency:5 times or more a yr;site  includes both rockfall and planar failure",44.27580787,-118.9727474,NORTHWESTERN_FORESTED_MOUNTAINS
1929,9/24/2008,,5,OR Slido,LS_587,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:2;,  Hwy Name:North Umpqua; Hwy Number:138;Mile Post:27.63;Frequency:5 times or more a yr;",43.29582407,-122.9225052,NORTHWESTERN_FORESTED_MOUNTAINS
1985,9/9/2008,,5,OR Slido,LS_643,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Landslide, Road Impact:LS leaves 1-way traf;Lanes Affected:1;,  Hwy Name:North Umpqua; Hwy Number:138;Mile Post:35.51;Frequency:every 5 yrs or less;",43.32989913,-122.7918904,NORTHWESTERN_FORESTED_MOUNTAINS
2040,10/8/2008,,5,OR Slido,LS_698,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:2;,  Hwy Name:North Umpqua; Hwy Number:138;Mile Post:51.48;Frequency:5 times or more a yr;",43.29325276,-122.540581,NORTHWESTERN_FORESTED_MOUNTAINS
2041,10/8/2008,,5,OR Slido,LS_699,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:2;,  Hwy Name:North Umpqua; Hwy Number:138;Mile Post:51.56;Frequency:5 times or more a yr;",43.29345511,-122.5390485,NORTHWESTERN_FORESTED_MOUNTAINS
2067,10/7/2008,,5,OR Slido,LS_725,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF no ditch enter rd;Lanes Affected:2;,  Hwy Name:North Umpqua; Hwy Number:138;Mile Post:57.71;Frequency:every yr;",43.26853957,-122.4490175,NORTHWESTERN_FORESTED_MOUNTAINS
2414,11/4/2010,,5,OR Slido,LS_1072,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Landslide, Road Impact:LS close 10-60mi det;Lanes Affected:2;,  Hwy Name:Three Rivers; Hwy Number:032;Mile Post:17.11;Frequency:every 5 yrs or less;rebuilt embankment.",45.10037644,-123.6982972,MARINE_WEST_COAST_FOREST
2551,6/22/2009,,5,OR Slido,LS_1209,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:1;,  Hwy Name:Ochoco; Hwy Number:041;Mile Post:49.58;Frequency:2 to 3 times a yr;",44.49635605,-120.3911437,NORTHWESTERN_FORESTED_MOUNTAINS
2607,7/29/2010,,5,OR Slido,LS_1265,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Fill Failure, Road Impact:LS close 3-10mi det;Lanes Affected:3;,  Hwy Name:Lower Columbia River; Hwy Number:092;Mile Post:59.71;Frequency:every 5 yrs or less;",46.10319082,-123.1679533,MARINE_WEST_COAST_FOREST
2608,7/29/2010,,5,OR Slido,LS_1266,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Landslide, Road Impact:LS leaves 1-way traf;Lanes Affected:1;,  Hwy Name:Lower Columbia River; Hwy Number:092;Mile Post:59.71;Frequency:every 5 yrs or less;",46.10319947,-123.1679478,MARINE_WEST_COAST_FOREST
2963,12/8/2010,,5,OR Slido,LS_1621,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Fill Failure, Road Impact:LS close 10-60mi det;Lanes Affected:2;,  Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:179.7;Frequency:every 5 yrs or less;",44.11872742,-124.118354,MARINE_WEST_COAST_FOREST
2970,12/8/2010,,5,OR Slido,LS_1628,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Debris Flow, Road Impact:RF on roadway;Lanes Affected:2;,  Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:179.97;Frequency:2 times a yr;",44.11629308,-124.1210831,MARINE_WEST_COAST_FOREST
2982,12/3/2010,,5,OR Slido,LS_1640,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Landslide, Road Impact: ;Lanes Affected:1;,  Hwy Name:Siletz; Hwy Number:181;Mile Post:15.88;Frequency:every 5 yrs or less;",44.80037814,-123.9391073,MARINE_WEST_COAST_FOREST
3022,12/6/2010,,5,OR Slido,LS_1680,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Fill Failure, Road Impact:LS leaves 1-way traf;Lanes Affected:1;,  Hwy Name:Siletz; Hwy Number:181;Mile Post:19.87;Frequency:every 5 yrs or less;",44.77494908,-123.9129849,MARINE_WEST_COAST_FOREST
3028,11/3/2010,,5,OR Slido,LS_1686,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Bulge site, Landslide, Road Impact:LS leaves 1-way traf;,  Hwy Number:039; every 5 yrs or lessRepair recently completed; shear key and  butress [OCT",45.04965449,-123.7847742,MARINE_WEST_COAST_FOREST
3030,11/3/2010,,5,OR Slido,LS_1688,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Bulge site, Landslide, Road Impact:LS leaves 1-way traf;,  Hwy Name:Salmon River; Hwy Number:039;Mile Post:11.39;Frequency:every 5 yrs or less;Repair recently completed; shear key and  butress [OCT",45.04965449,-123.7847742,MARINE_WEST_COAST_FOREST
3032,6/23/2009,,5,OR Slido,LS_1690,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:1;,  Hwy Name:Ochoco; Hwy Number:041;Mile Post:63.79;Frequency:every yr;",44.58905477,-120.1946525,NORTHWESTERN_FORESTED_MOUNTAINS
3033,6/23/2009,,5,OR Slido,LS_1691,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:1;,  Hwy Name:Ochoco; Hwy Number:041;Mile Post:63.8;Frequency:every yr;",44.58907645,-120.1944453,NORTHWESTERN_FORESTED_MOUNTAINS
3038,6/23/2009,,5,OR Slido,LS_1696,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:1;,  Hwy Name:Ochoco; Hwy Number:041;Mile Post:66.66;Frequency:1 to 2 times a yr;",44.56645602,-120.1476678,NORTHWESTERN_FORESTED_MOUNTAINS
3039,6/23/2009,,5,OR Slido,LS_1697,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:1;,  Hwy Name:Ochoco; Hwy Number:041;Mile Post:66.71;Frequency:5 times or more a yr;",44.56622669,-120.1467236,NORTHWESTERN_FORESTED_MOUNTAINS
3040,6/23/2009,,5,OR Slido,LS_1698,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:1;,  Hwy Name:Ochoco; Hwy Number:041;Mile Post:66.8;Frequency:every yr;",44.56622187,-120.1447535,NORTHWESTERN_FORESTED_MOUNTAINS
3041,6/23/2009,,5,OR Slido,LS_1699,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF on roadway;Lanes Affected:1;,  Hwy Name:Ochoco; Hwy Number:041;Mile Post:66.94;Frequency:every yr;",44.56562058,-120.1427168,NORTHWESTERN_FORESTED_MOUNTAINS
3152,8/24/2010,,5,OR Slido,LS_1810,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Landslide, Road Impact:LS close 3-10mi det;Lanes Affected:2;,  Hwy Name:Nehalem; Hwy Number:102;Mile Post:51.25;Frequency:every 5 yrs or less;",45.96992963,-123.1745964,MARINE_WEST_COAST_FOREST
3165,8/26/2010,,5,OR Slido,LS_1823,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Rockfall, Road Impact:RF fills lane;Lanes Affected:1;,  Hwy Name:Northeast Portland; Hwy Number:123;Mile Post:0.35;Frequency:every 5 yrs or less;",45.58379091,-122.7696067,MARINE_WEST_COAST_FOREST
3170,1/1/2009,,5,OR Slido,LS_1828,DOGAMI,https://gis.dogami.oregon.gov/maps/slido/,"Earth Flow,",45.39652037,-122.6577837,MARINE_WEST_COAST_FOREST
3171,1/1/2009,,5,OR Slido,LS_1829,DOGAMI,https://gis.dogami.oregon.gov/maps/slido/,"Earth Flow,",45.39628704,-122.6583119,MARINE_WEST_COAST_FOREST
3634,6/15/2005,,5,OR Slido,LS_2292,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Fill Failure, Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;,  Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:48.95;Frequency:every 5 yrs or less;",45.63940157,-123.9400356,MARINE_WEST_COAST_FOREST
3711,10/4/2005,,5,OR Slido,LS_2369,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Fill Failure, Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in road;,  Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:71.89;Frequency:every 5 yrs or less;no maintenance required",45.37947165,-123.8041964,MARINE_WEST_COAST_FOREST
3728,4/14/2005,,5,OR Slido,LS_2386,Oregon Department of Transportation,https://gis.dogami.oregon.gov/maps/slido/,"Fill Failure, Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;,  Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:88.22;Frequency:every 5 yrs or less;no maintenance required",45.19742102,-123.8957485,MARINE_WEST_COAST_FOREST
14419,1/5/2015,,5,NASA,6654,http://q13fox.com/2015/01/05/watch-large-loud-landslide-captured-on-live-tv/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Queets Avenue, Hoquiam, WA, It happened this Monday in Hoquiam, Washington: A landslide caused by the heavy rain now affecting the region—which ""has prompted the National Weather Service to issue a flood watch for much of Western Washington""—knocked",46.9785,-123.8655,MARINE_WEST_COAST_FOREST
14428,2/6/2015,,5,NASA,8207, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 42, milepost 43.5OR 42, milepost 43.5, landslide, unknown, above_road",42.9633,-123.8481,MARINE_WEST_COAST_FOREST
14437,2/18/2011,,5,NASA,8818, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 42, milepost 44.5OR 42, milepost 44.5, landslide, unknown, above_road",42.9634,-123.829,MARINE_WEST_COAST_FOREST
14443,12/12/2010,,5,NASA,2832,http://www.themapleleafer.com/2010/12/list-of-landslides-on-the-burke-gilman-trail/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"12040 Riviera, Burke-Gilman trail, Seattle, WA, 12040 Riviera:  small slide in ditch, not over trail [minor], 12040 Riviera, Burke-Gilman trail, Seattle, WA, landslide, downpour, unknown",47.7174,-122.2791,MARINE_WEST_COAST_FOREST
14460,2/16/2017,,5,NASA,10621,https://patch.com/washington/renton/2-landslides-closes-maple-valley-highway-police,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Two Landslides on Maple Valley Highway Near the Classics Bar, Two landslides closed westbound lanes of Maple Valley Highway in Renton just east of the I-405 interchange Thursday morning. The landslides happened near Classics Bar, southeast of the I-405 i",47.47729387,-122.1856476,MARINE_WEST_COAST_FOREST
14469,3/29/2017,,5,NASA,10519,http://www.spokesman.com/blogs/hbo/2017/mar/29/am-scanner-traffic-32917/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Early Morning Harrison Mudslide, 12:01 p.m. Mud Slide -- Officer reports that earlier morning mud slide @ H97/MP 67.9 (Harrison) has gotten worse. The bank is now encroaching on the n/b lane. Officer said he removed several boulders from the new slide.,",47.4616048,-116.7682735,NORTHWESTERN_FORESTED_MOUNTAINS
14478,11/19/2017,,5,NASA,11314,https://geology.utah.gov/hazards/landslides-rockfalls/spring-creek-road-landslide/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Spring Creek Road Landslide, The Spring Creek Road landslide in Riverdale, Utah, is on a steep, approximately 200-foot-high thickly wooded west-facing bluff of Lake Bonneville deltaic deposits, above the Weber River floodplain. The landslide initiated on",41.17539691,-111.9904344,NORTH_AMERICAN_DESERTS
14486,5/30/2017,,5,NASA,9755,http://wkrn.com/2017/05/31/rock-slide-shuts-down-highway-25-in-smith-county/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Smith County landslide on Highway 25, Bluff rocks fall onto roadway, truck, blocking traffic, 182 Dixon Springs Hwy, Carthage, Tennessee, 37030, rock_fall, rain, above_road",36.27009466,-85.97897289,EASTERN_TEMPERATE_FORESTS
14513,9/12/2013,3,5,NASA,5501,http://news.yahoo.com/landslides-scar-colorado-major-flood-175835064.html,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Jamestown, Colorado, The floods that struck northern Colorado in September left their mark in the form of landslides that scarred spots from the high mountains to the low foothills. Hundreds of landslides occurred during the storm that dropped record rai",40.1192,-105.3896,NORTHWESTERN_FORESTED_MOUNTAINS
14534,10/22/2014,,5,NASA,8291, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 34, milepost 23OR 34, milepost 23, landslide, unknown, above_road",44.3784,-123.803,MARINE_WEST_COAST_FOREST
14550,2/15/2007,,5,NASA,27,https://slidingthought.wordpress.com/tag/stevenson-landslide/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Piper Road, Stevenson, WA, landslide accelerated in February and continued to progress until at least November., Piper Road, Stevenson, WA, landslide, rain, above_river, https://slidingthought.files.wordpress.com/2009/06/dscf0957.jpg,",45.6993,-121.895,NORTHWESTERN_FORESTED_MOUNTAINS
14557,6/24/2015,,5,NASA,7030,http://blogs.agu.org/landslideblog/2015/05/27/wind-river-canyon-1/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Wind River Canyon, Note: series of landslides. Unusually heavy rainfall in Wyoming on Sunday triggered a series of landslides that has led to the closure, probably until Wednesday, of the US20 highway between Thermopolis and Shoshoni as well as the BNSF",43.5009,-108.164,NORTH_AMERICAN_DESERTS
14578,1/26/2016,,5,NASA,8000, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"US 20, milepost 2.4US 20, milepost 2.4, landslide, unknown, above_road",44.6314,-124.0064,MARINE_WEST_COAST_FOREST
14613,12/8/2015,,5,NASA,8095, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 202, milepost 37.5OR 202, milepost 37.5, landslide, unknown, above_road",45.9866,-123.3857,MARINE_WEST_COAST_FOREST
14726,10/15/2012,,5,NASA,8579, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 42, milepost 50OR 42, milepost 50, landslide, unknown, above_road",42.9861,-123.735,NORTHWESTERN_FORESTED_MOUNTAINS
14754,8/5/2014,,5,NASA,6257,http://fox13now.com/2014/09/26/golf-tournament-raises-funds-for-family-who-lost-home-in-landslide/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"North Salt Lake, Donations continue to pour in for the family who lost their home in the North Salt Lake landslide, and North Salt Lake and Sky Properties hosted a golf tournament to benefit the family Friday., North Salt Lake, landslide, downpour, urban",40.8269,-111.9024,NORTHWESTERN_FORESTED_MOUNTAINS
14876,2/28/2016,,5,NASA,7981, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"US 101, milepost 179US 101, milepost 179, landslide, unknown, above_road",44.1247,-124.1257,MARINE_WEST_COAST_FOREST
14889,3/27/2013,,5,NASA,7404,http://www.whidbeynewstimes.com/news/200282061.html,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Driftwood Way, in Ledgewood, The destroyed road cutoff 17 homes, five of which were occupied at the time of the slide, Michael said. No one was hurt but the resident in a home that was knocked off its foundation had a preexisting medical condition and wa",48.1393,-122.6011,MARINE_WEST_COAST_FOREST
14921,12/9/2015,,5,NASA,7761,http://katu.com/news/local/landslides-destroy-driveways-to-hillside-homes-near-tillamook,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Tillamook, The heavy rain that set in Monday started putting cracks in the pavement, and by Wednesday morning the ground had dropped several feet across the whole hillside., Tillamook, landslide, continuous_rain, above_road, http://katu.com/news/local/ga",45.428,-123.8466,MARINE_WEST_COAST_FOREST
14948,4/6/2018,,5,NASA,11319,http://kstp.com/news/rock-slide-train-tracks-st-paul-bnsf/4855299/?cat=12196,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Warner Road Railroad Tracks Rockslide, BNSF Railway confirms a rockslide halted train traffic on a stretch of railroad tracks off Warner Road in St. Paul early Friday. The rockslide fell on tracks at 1am. One track was cleared at 4:45am, and the other at",44.946637,-93.062939,EASTERN_TEMPERATE_FORESTS
14954,11/17/2017,,5,NASA,11545,https://www.hudsonvalley360.com/article/landslide-greenport-stabilized-officials-say,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Bridge Street Landslide, The bank behind the Sons and Daughters of Italy has been stabilized after a landslide. An emergency channel was built to prevent water from backing up in the Claverack Creek, officials said. The creek was previously blocked by th",42.252175,-73.755759,EASTERN_TEMPERATE_FORESTS
14978,4/18/2013,,5,NASA,6395,http://www.pekintimes.com/article/20141125/NEWS/141129390,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"120 Kaitlin Court in East Peoria, And, if no plan to fix the slopes damaged in the floods of April 2013 is in place by Jan. 1, the homes will be devalued by another 50 percent. The house at 100 Kaitlin Court, for example, would drop from its pre-landslid",40.6545,-89.5567,EASTERN_TEMPERATE_FORESTS
15376,4/7/2017,,5,NASA,10543,http://kval.com/news/local/landslide-takes-out-power-lines-closes-mercer-lake-road,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Landslide on Mercer Lake Road, Article: A landslide closed Mercer Lake Road north of Florence Friday, according to Lane County Public Information. Public information officer Devon Ashbridge said the landslide occurred at milepost 2.00, just past Lakewood",44.04653643,-124.071433,MARINE_WEST_COAST_FOREST
15538,4/1/2013,1,5,NASA,4831,http://www.thenewstribune.com/2013/07/09/2670789/eatonville-stretch-of-sr-7-closed.html,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Route 7 Between Alder And La Grande, Eatonville, Wa, Crews shut down a five-mile stretch of state Route 7 in Eatonville on Monday so they can build a debris-containment wall to ward off landslides such as the one that closed down the highway last year. T",46.8235,-122.3009,NORTHWESTERN_FORESTED_MOUNTAINS
15587,11/17/2014,,5,NASA,8282, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Historic Columbia River Highway, milepost 2,5Historic Columbia River Highway, milepost 2,5, landslide, unknown, above_road",45.5152,-122.3625,MARINE_WEST_COAST_FOREST
15589,1/4/2015,,5,NASA,6626,http://q13fox.com/2015/01/05/watch-large-loud-landslide-captured-on-live-tv/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Queets Avenue, Police Chief Jeff Meyers says an eight-block section of Queets Avenue at the base of the Beacon Hill bluff is in danger. Cascading water has already washed out foundations of three homes., Queets Avenue, landslide, downpour, bluff, http://",46.9785,-123.8671,MARINE_WEST_COAST_FOREST
15652,11/19/2015,,5,NASA,8147, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 58, milepost 56OR 58, milepost 56, landslide, unknown, above_road",43.6164,-122.1355,NORTHWESTERN_FORESTED_MOUNTAINS
15676,12/20/2015,,5,NASA,7843,http://www.seattletimes.com/seattle-news/slow-moving-landslide-prompts-evacuations-in-oregon/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Berryhill Townhouses and Apartments in Oregon City, Police in Oregon say a slow-moving landslide has prompted evacuation orders for two apartment buildings south of Portland., Berryhill Townhouses and Apartments in Oregon City, landslide, unknown, natura",45.334,-122.5794,MARINE_WEST_COAST_FOREST
15726,2/22/2012,,5,NASA,8665, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 34, milepost 8.5OR 34, milepost 8.5, landslide, unknown, above_road",44.401,-123.9243,MARINE_WEST_COAST_FOREST
15730,3/27/2015,,5,NASA,6921,http://www.komonews.com/news/local/Des-Moines-mudslide-damages-at-least-one-home-297847801.html,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"250th and 8th Avenue South, At 200-feet across, and 2000-feet down, it will take several days to figure out what caused the slide, and for the land to stop moving. South King County deputies say they'll be monitoring the area throughout the night, and mo",47.3765,-122.3241,MARINE_WEST_COAST_FOREST
15733,12/12/2010,,5,NASA,2831,http://www.themapleleafer.com/2010/12/list-of-landslides-on-the-burke-gilman-trail/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"14012 Riviera, Burke-Gilman trail, Seattle, WA, 14012 Riviera: [minor]. Occurred sometime over the weekend., 14012 Riviera, Burke-Gilman trail, Seattle, WA, landslide, downpour, unknown",47.7305,-122.2824,MARINE_WEST_COAST_FOREST
15754,3/1/2011,,5,NASA,3164,http://www.katu.com/news/local/117208658.html,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"1435 SE Reedway st., above Springwater Trail in Oaks Bottom, Sellwood neighborhood, Portland, OR, One was near Ruth Williams’ house in the Sellwood neighborhood. She worried all night her house on Southeast Reedway Street would slide away as debris tum",45.4818,-122.6513,MARINE_WEST_COAST_FOREST
15784,12/20/2014,,5,NASA,8257, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 138, milepost 52.4OR 138, milepost 52.4, landslide, unknown, above_road",43.3027,-122.5277,NORTHWESTERN_FORESTED_MOUNTAINS
15845,1/10/2017,,5,NASA,11220,https://kobi5.com/news/landslide-prompts-evacuations-in-grants-pass-44225/,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Fruitdale Drive and Poplar Drive Landslide in Grants Pass, A landslide damaged one home and evacuated a neighborhood in Grants Pass Tesday afternoon. One house was damaged and power lines are currently down in the area of Fruitdale Drive and Poplar Drive",42.42373266,-123.3280821,NORTHWESTERN_FORESTED_MOUNTAINS
15869,6/5/2018,,5,NASA,11525,http://wlos.com/news/local/traffic-alert-massive-mudslide-has-nc-9-closed-near-bat-cave,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"NC-9 Massive Landslide in Bat Cave, A massive landslide in Bat Cave, about a mile north of the junction of 74-A and Highway 9, has NC-9 closed at this time. The landslide is about 1 mile north of the intersection of NC-9 and Route 74. Early estimates fig",35.46364432,-82.28151271,EASTERN_TEMPERATE_FORESTS
15893,1/20/2016,,5,NASA,8008, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 47, milepost 51.7OR 47, milepost 51.7, landslide, unknown, above_road",45.9641,-123.1705,MARINE_WEST_COAST_FOREST
15913,1/21/2012,,5,NASA,8701, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 36, milepost 10OR 36, milepost 10, landslide, unknown, above_road",44.158,-123.5777,MARINE_WEST_COAST_FOREST
15962,1/16/2011,,5,NASA,8845, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"US 101, milepost 207US 101, milepost 207, landslide, unknown, above_road",43.7599,-124.1229,MARINE_WEST_COAST_FOREST
16004,7/12/2015,,5,NASA,7162,http://triblive.com/news/adminpage/8725730-74/police-state-condition#axzz3fmQaWVQV,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"Route 28 in O'Hara Township, travelling south, Karen J. Ferrone, 81, of Pittsburgh was traveling south on the highway when her 1993 Toyota Corolla hit a boulder on the roadway shortly before 9 p.m., according to state police. A PennDOT spokesperson could",40.5147,-79.8543,EASTERN_TEMPERATE_FORESTS
16017,12/20/2015,,5,NASA,8041, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 34, milepost 12.8OR 34, milepost 12.8, landslide, unknown, above_road",44.3999,-123.8595,MARINE_WEST_COAST_FOREST
16116,12/12/2010,,5,NASA,2841,http://www.pnwlocalnews.com/east_king/mir/news/111817699.html,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"5700 West Mercer Way, WA, Matheson said a landslide at 5700 West Mercer Way pushed two cars together that were parked in a driveway. The vehicles then were pushed into a tree.  “The cars are still teetering on the ravine edge,” said occupant Christin",47.5513,-122.2288,MARINE_WEST_COAST_FOREST
16121,4/8/2013,,5,NASA,8480, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 42S, milepost 7OR 42S, milepost 7, landslide, unknown, above_road",43.1143,-124.2948,MARINE_WEST_COAST_FOREST
16183,3/30/2012,,5,NASA,8615, ,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,"OR 126, milepost 20OR 126, milepost 20, landslide, unknown, above_road",44.0091,-123.7615,MARINE_WEST_COAST_FOREST
